# level_assignment log_likelihood tiebreaker ID
537 -2.431123177914604639e+03 8.156556058528418029e-01 3
513 -2.436979681781323507e+03 3.341575170457902755e-01 0
536 -2.431321980255200288e+03 4.129984437926501606e-01 2
535 -2.431511461577795671e+03 3.623492638674032928e-01 2
535 -2.431332135903808194e+03 1.245948688750895261e-01 2
534 -2.431138813480079989e+03 5.006988764716859830e-01 1
515 -2.436073652406126257e+03 4.781910130298201445e-01 4
514 -2.436183505932373464e+03 5.189685120493372494e-01 4
535 -2.431390078975362030e+03 3.602347368545562034e-01 1
512 -2.437332744344209914e+03 5.092420134562672951e-01 0
528 -2.432726433703280236e+03 6.703672029390160825e-01 3
513 -2.436934875269836994e+03 8.361510517517600771e-01 4
515 -2.436455130764839396e+03 5.959967908667305192e-01 0
514 -2.436687153749720892e+03 1.105554565222755248e-01 0
512 -2.437178526798104940e+03 1.349229893410833492e-01 0
534 -2.431821752619990548e+03 6.350937578158131203e-01 3
516 -2.435918787509530375e+03 2.200631955412668261e-01 4
536 -2.431168920221115059e+03 8.904616988385178900e-01 1
533 -2.432045321157514991e+03 1.002403177196080630e-01 2
533 -2.431723346912695888e+03 8.270192009792297627e-01 3
535 -2.431564202001254671e+03 6.704152460131638236e-01 1
517 -2.435939037540921163e+03 6.248181356403210707e-01 4
536 -2.431121895320113254e+03 4.149527791346523387e-01 1
535 -2.431348629573875769e+03 1.820193853464239786e-01 3
534 -2.431897996771655926e+03 2.672206292723544596e-01 2
538 -2.430947086741178737e+03 3.041198810523315643e-01 1
530 -2.432156126230530845e+03 8.076743353460741348e-01 2
514 -2.436560892111248904e+03 5.828763922833690714e-01 4
512 -2.437090552600879164e+03 1.664504806034603490e-01 0
529 -2.432932590494928718e+03 9.531234577820733855e-02 2
530 -2.432650885541447678e+03 6.010045298665545044e-01 2
514 -2.436364415009016284e+03 7.199148205029137770e-01 4
537 -2.431066033480785791e+03 8.593671615717788370e-01 3
514 -2.436641562367761708e+03 7.734095076365736787e-01 4
512 -2.437279840793509265e+03 9.129388483821143652e-01 4
536 -2.431055708489994686e+03 6.128756923410125790e-01 3
536 -2.431307108955848889e+03 5.459448892409939358e-01 3
515 -2.436073021979265832e+03 3.499257066912094261e-01 4
535 -2.431559097606183059e+03 2.581403230992904696e-01 3
534 -2.431782691229587272e+03 2.957982917148870849e-01 2
515 -2.436404592791785944e+03 5.319215834106802987e-01 0
532 -2.432269587865742778e+03 6.253449732319193988e-01 3
537 -2.431129450798677681e+03 2.497488601270969610e-01 1
518 -2.435402298197701384e+03 6.690220450496136007e-01 4
519 -2.435280766198940000e+03 4.964976360006472800e-01 4
532 -2.431953516814260183e+03 8.172278741671574753e-01 3
537 -2.430882433101751303e+03 1.087605244798883902e-01 1
521 -2.434681514411920034e+03 7.703777318996068990e-01 0
517 -2.435928073710619174e+03 4.338671147557525698e-01 4
536 -2.430762379745827275e+03 1.981905816474206494e-01 1
517 -2.435954127709732802e+03 6.577947280113985995e-01 4
520 -2.435022362565445746e+03 8.890008567184712329e-02 0
537 -2.430696466189269813e+03 9.120748924448587314e-01 1
538 -2.430935786353834374e+03 1.441047300202198400e-01 1
533 -2.432023238967951784e+03 3.188698970676701605e-01 2
519 -2.435316087749046346e+03 4.572141235658851999e-01 4
536 -2.431281616284114989e+03 7.487994814504261853e-01 1
520 -2.434954429761229221e+03 4.690323760027363953e-01 4
534 -2.431824279129842580e+03 8.307008365383819481e-02 3
515 -2.436450926351396447e+03 7.050675167217601569e-01 0
538 -2.430850948963046449e+03 5.439307874730796577e-01 1
530 -2.432192345018382639e+03 4.303592764188990394e-01 2
532 -2.432134047760588601e+03 6.797228665154135541e-02 2
538 -2.430584353656388885e+03 8.477443038290979338e-01 1
537 -2.430347373614058597e+03 8.217766814391124219e-01 1
521 -2.434434074294795209e+03 4.297168819171472420e-01 4
519 -2.435387272266220407e+03 3.412983472380748395e-01 0
519 -2.435311231503465024e+03 7.461935142208226956e-01 0
518 -2.435435164352957145e+03 1.134046938709704078e-02 0
518 -2.435447481761996187e+03 1.979892258939797145e-01 0
538 -2.430728111051103042e+03 7.936634877323542892e-01 1
531 -2.432562986506371999e+03 7.810451614012955401e-01 3
534 -2.431832813822992193e+03 9.841145545829839414e-02 2
529 -2.432581403691623564e+03 8.824357155068280889e-01 3
533 -2.431967109649917802e+03 1.748968989352439607e-01 2
514 -2.436632299446005163e+03 4.981353538521660074e-01 0
528 -2.432706206834739987e+03 4.280384777582959543e-01 2
538 -2.430605889552348799e+03 2.372507692010490388e-01 1
520 -2.435124752190550680e+03 7.639715122983929962e-01 4
531 -2.432575792641290718e+03 4.030457244066897315e-01 2
531 -2.432218518139724893e+03 5.713187184411832042e-01 3
529 -2.432810032725260498e+03 7.098310726921976954e-01 2
529 -2.432814623394974660e+03 1.134872953291998776e-02 2
513 -2.436984854599617393e+03 7.164449154019778554e-01 0
518 -2.435681599799013384e+03 9.731180897445746991e-01 4
532 -2.432319266427111870e+03 3.639638412707135728e-01 3
518 -2.435396822189566137e+03 2.280445675296238484e-01 4
518 -2.435415090061251249e+03 9.188817233678961971e-01 4
521 -2.434861701747411189e+03 3.421742618482916942e-01 4
516 -2.436227374590929685e+03 5.058201482494029122e-02 0
515 -2.436386781550390879e+03 6.299774856135762491e-01 0
515 -2.436371789518513651e+03 9.482407271525393755e-01 0
530 -2.432761096622753485e+03 9.985508904231681360e-01 2
514 -2.436334743010404964e+03 7.855502416211770367e-01 0
518 -2.435559334865633900e+03 1.964524408065124739e-01 4
538 -2.430557868948405485e+03 6.552155598777247292e-01 1
539 -2.430700733918960395e+03 4.882525261414512596e-01 2
539 -2.430624049669285341e+03 5.401805346303729660e-01 1
538 -2.430435641774372016e+03 7.943427387096075876e-01 1
538 -2.430827674258494426e+03 3.358839520889418395e-01 1
536 -2.431071609234043081e+03 5.843018606568719520e-01 1
538 -2.430991633621817527e+03 7.257502448124747430e-01 1
524 -2.433947768371901930e+03 9.727656693402504384e-01 4
537 -2.431132597725059441e+03 1.604758877240216805e-02 3
535 -2.431495583387950774e+03 3.838340934988508923e-01 3
539 -2.430357667423386829e+03 2.293685324506893330e-01 3
537 -2.430927088389615619e+03 3.719821482248448774e-01 2
512 -2.435907593997404547e+03 1.301477960243945485e-02 0
538 -2.431001100451104776e+03 5.616056649867959827e-01 2
539 -2.429518425022735755e+03 2.322889572902596123e-01 3
522 -2.434530204733148366e+03 2.135696548080166235e-01 4
536 -2.431251871869818842e+03 1.145370801149177831e-01 1
538 -2.430932985811893559e+03 9.893994549502782565e-01 1
521 -2.434355337645442887e+03 8.189483059054306069e-02 4
510 -2.437268956021041959e+03 7.024620804176251454e-01 0
506 -2.438765291268405235e+03 1.722074557008272111e-01 0
538 -2.430936273975115000e+03 6.684593884618619253e-01 2
510 -2.437396374398857915e+03 4.814017770234241822e-01 0
511 -2.437547194725313602e+03 8.738792228573348808e-01 0
524 -2.433974364447415610e+03 6.319482283290636104e-01 4
539 -2.430585312987592260e+03 6.327332104684344483e-01 1
540 -2.430490402171280493e+03 9.054262408445516996e-01 3
534 -2.431335326611585515e+03 1.573455595431134668e-01 2
515 -2.435990922241197950e+03 8.836320337731865537e-01 0
536 -2.431079778611781421e+03 7.866905781829235389e-01 2
540 -2.430438134636007817e+03 4.941609286163070602e-01 3
540 -2.430398150889833687e+03 9.988896084368595885e-01 1
517 -2.435854852350014426e+03 6.101173283360878941e-01 0
537 -2.430848967811935381e+03 6.226967688331848105e-01 2
522 -2.434551542704640269e+03 1.256031118647378264e-01 4
540 -2.430520892244530387e+03 5.627950997042301395e-01 1
539 -2.430433024697560541e+03 1.509920249602991760e-02 1
521 -2.434716578671712341e+03 4.811662827882748350e-01 4
538 -2.430957183854829964e+03 6.901966935567456218e-01 3
539 -2.430757020749347703e+03 9.850127485874023980e-01 2
516 -2.436113225957579289e+03 5.156522509141474586e-01 0
515 -2.436399113386849876e+03 5.319955874826254316e-02 0
541 -2.430405939003291678e+03 1.668593284431921231e-02 1
540 -2.430517548829266616e+03 9.581066053925226811e-01 2
539 -2.430754927400025281e+03 1.638692800871126565e-01 1
539 -2.430740753418957866e+03 2.088483483687553210e-01 1
512 -2.436867910405191651e+03 8.981355670021234916e-01 0
537 -2.431101714416377035e+03 8.060850985210310515e-01 2
524 -2.434036064544571673e+03 5.371582067828414297e-01 4
537 -2.430784855997877457e+03 9.307849159769048253e-01 1
538 -2.430891689722986939e+03 5.008280773969353561e-01 2
538 -2.430809098119038026e+03 5.948946475414758073e-01 2
523 -2.434212004752796929e+03 4.256588407598012047e-01 4
539 -2.430615394210489285e+03 4.733593817259872938e-01 3
523 -2.434252250571315926e+03 4.771365882244036349e-01 4
539 -2.430726501892753276e+03 6.581132947131251854e-02 3
541 -2.430031109800696413e+03 7.912180827450521203e-01 1
541 -2.430302532689755026e+03 9.159622173216887958e-03 1
517 -2.435565141731700351e+03 8.559830326778925524e-01 0
521 -2.434560289277789707e+03 6.840928148128119224e-01 4
539 -2.430761496294340304e+03 4.846095696105248152e-01 1
519 -2.434981186909511052e+03 6.857602175063243211e-01 0
541 -2.430403335841732769e+03 2.877230078302643879e-01 1
540 -2.430166313460799756e+03 1.708043516924694256e-03 3
521 -2.434845467389395253e+03 7.993307258451327613e-01 0
521 -2.434770643513158575e+03 2.062236851578568841e-01 0
520 -2.434740396108967616e+03 2.933837495615687629e-01 0
520 -2.434961254553546496e+03 7.031594943855880020e-01 0
520 -2.434893670546141948e+03 7.429070402736200895e-01 4
538 -2.430997753537669723e+03 3.192704433200548308e-01 3
517 -2.435740162743971723e+03 5.594622596194309683e-02 0
541 -2.430399938776079580e+03 9.436667040267878726e-01 1
538 -2.430998851272931461e+03 9.830831507468502650e-01 2
536 -2.430858098056964081e+03 7.374158525826932653e-01 2
524 -2.433702888097197501e+03 6.155056735116062328e-01 4
524 -2.434070659436580172e+03 7.364430038753138064e-01 4
523 -2.433855550813005266e+03 7.742054841747800786e-01 4
528 -2.433262837036733345e+03 7.701367497797093620e-01 4
528 -2.433262934351425429e+03 3.439533538218985109e-01 4
541 -2.430394984047886282e+03 8.539432577223387000e-01 1
541 -2.429793534216767057e+03 4.307048697831498685e-01 3
527 -2.433365897281434172e+03 4.402814034415719613e-01 4
522 -2.434578418941804557e+03 1.994972340668544897e-01 0
527 -2.433457689124932585e+03 8.315692365901172778e-02 4
541 -2.430138326891702945e+03 4.586165714154079587e-01 3
523 -2.434105934798406452e+03 5.210329901612936743e-02 4
522 -2.434513668664401848e+03 9.717045195471561980e-01 0
519 -2.435065777303546838e+03 1.712689161761856912e-02 0
540 -2.430342012639042878e+03 5.615087393663176912e-02 1
522 -2.434136563708943868e+03 8.398239275838879081e-01 4
524 -2.434060620432543601e+03 2.340656594672065882e-01 4
538 -2.430728669337469455e+03 2.600486618570616582e-01 3
525 -2.433881435245295506e+03 3.456333202386367986e-01 4
542 -2.429879951082189109e+03 6.686549210262734411e-01 3
524 -2.433856000494027285e+03 5.542137034492894410e-01 4
521 -2.434650376694498391e+03 1.968873294749236280e-01 0
521 -2.434859832311761693e+03 5.541228026971815046e-01 0
541 -2.430392417770964130e+03 9.738490713102385676e-01 3
520 -2.434976776291618989e+03 4.156304269136198992e-01 0
541 -2.430327352997239359e+03 8.370542661047688515e-01 1
521 -2.434831037312697845e+03 4.519309318233236672e-01 0
522 -2.434445955782850888e+03 4.610889837318917217e-01 0
539 -2.430666795761148933e+03 8.330368186766518024e-01 1
526 -2.433214209475534517e+03 5.918112509599895432e-01 4
522 -2.434192320726982871e+03 6.051801067336719520e-01 0
525 -2.433870617628003856e+03 4.603535057398584485e-01 4
539 -2.430724328916791819e+03 7.973496630766434556e-01 2
537 -2.431120644442266894e+03 3.448211293564436564e-01 2
535 -2.431498755757744220e+03 3.007572721025564277e-01 2
541 -2.430410471018836688e+03 1.342541934667287884e-01 1
540 -2.430340482875601992e+03 3.866189060929783698e-03 3
521 -2.434779291360363914e+03 1.437210843320126941e-01 0
538 -2.430958045865951135e+03 8.091876291317314784e-01 2
543 -2.429525419036929634e+03 1.314815668216531286e-01 3
535 -2.431307818270377538e+03 5.375126989220959661e-01 2
539 -2.430777779526457380e+03 1.846497320471345294e-01 2
535 -2.431053682289925746e+03 8.590481966164031924e-01 1
529 -2.432998461748476075e+03 8.074901493711806877e-01 4
543 -2.429701722717948996e+03 3.261006528795218906e-01 3
528 -2.433144782124516496e+03 5.169941103703967755e-01 4
528 -2.433118292050230593e+03 1.151084777702025483e-02 4
528 -2.433036444015225698e+03 6.383508731002653924e-01 4
528 -2.433210775724197902e+03 6.970067495505947175e-01 4
520 -2.435070882040268771e+03 4.653702474264864719e-01 0
520 -2.435110228844145240e+03 5.314966365643127855e-01 0
527 -2.433203769474936962e+03 4.963835599656807318e-01 4
521 -2.434817998842255747e+03 5.810005048345148193e-01 0
534 -2.431895331418527348e+03 8.976614498783961338e-01 1
516 -2.435493294569046611e+03 1.070419982953292326e-01 0
535 -2.431571992007815879e+03 9.467307385331515945e-01 1
526 -2.433353513396456947e+03 7.246606736774825475e-01 4
537 -2.430701454233560071e+03 2.742009127953687342e-01 2
538 -2.430988797303858064e+03 5.785473641589531368e-01 1
524 -2.434049533821901150e+03 7.580282715372828051e-01 0
536 -2.431124454948363109e+03 8.602947908369513730e-01 2
526 -2.433703626869510117e+03 8.306051932464921794e-01 4
526 -2.433246260970881394e+03 4.495384705942107595e-01 4
524 -2.433903005744917209e+03 6.256270437411698415e-01 0
538 -2.430858037837844677e+03 9.502488812060924106e-01 2
543 -2.429932995665675207e+03 6.380128242412608230e-01 3
543 -2.429788712542077519e+03 9.212452973165152770e-01 3
523 -2.433709535746780602e+03 1.133011058305122276e-01 4
539 -2.430560852275835714e+03 8.332082776702269822e-01 1
540 -2.430583795496322637e+03 6.224847016425436586e-01 1
542 -2.429600641227188135e+03 6.967738459681482865e-01 3
520 -2.435075641363989234e+03 6.512578144522471746e-01 0
526 -2.433644340218862908e+03 7.662427579605743944e-01 4
517 -2.435568760600985570e+03 2.183040588624949319e-01 0
518 -2.435184968045469304e+03 2.466290559700186069e-01 0
520 -2.434969226871554383e+03 7.299749893547426982e-01 0
537 -2.431040699799052618e+03 7.940370139479004941e-01 2
542 -2.429771762154627140e+03 9.810632171859376971e-01 3
531 -2.432568343697546425e+03 6.501004962535972265e-01 4
538 -2.430889477231374258e+03 6.281185552072638956e-01 2
544 -2.428670348572978583e+03 2.704094772388549450e-01 3
544 -2.429138678196554338e+03 5.442738305878404015e-01 3
538 -2.430929383807518207e+03 1.264200747991388596e-01 2
529 -2.433022020373439318e+03 8.103993888938425538e-01 4
539 -2.430710033337098139e+03 3.323137933718429693e-01 2
527 -2.433225625199283968e+03 3.332118718020899428e-01 4
539 -2.430667045022838465e+03 9.619589384473838933e-01 2
540 -2.430126733728286126e+03 5.987474375323783571e-01 3
538 -2.430972087713200835e+03 2.552768382289624660e-02 2
525 -2.433781757153067701e+03 6.999404472940651267e-01 0
540 -2.430576364165394807e+03 9.383386261789119498e-01 1
532 -2.432287587717182760e+03 4.080979871287037097e-01 4
531 -2.432479134974413228e+03 7.579162314739722461e-01 4
532 -2.432103489514910507e+03 9.898626969759529715e-01 2
523 -2.434047596313193026e+03 6.326081194213202252e-01 0
524 -2.434043634417444082e+03 2.640663191458750836e-01 0
541 -2.430378861914653953e+03 2.376518048342552980e-01 1
544 -2.429555122638716057e+03 2.870480434645050413e-02 3
522 -2.434308577835758115e+03 7.390025879778623352e-01 0
536 -2.431320952829182716e+03 8.885428737344736039e-01 1
540 -2.429836339346485147e+03 3.603424873802037465e-01 3
531 -2.432064494478535380e+03 8.897628148363843081e-01 2
518 -2.434780320554027639e+03 2.974746567112589446e-01 0
534 -2.431833709243876910e+03 3.547137083513309253e-01 2
544 -2.428665728448872869e+03 8.049116480176934374e-01 3
531 -2.432513322874325240e+03 2.393685878899756148e-01 4
536 -2.431318068116700033e+03 1.671253770366469549e-01 1
526 -2.432749237370074297e+03 5.283909333427099231e-01 4
523 -2.434123840018862666e+03 9.320364913186900413e-01 0
535 -2.431580223644534271e+03 8.394336840225394836e-01 2
534 -2.431788894385156709e+03 5.609395973503759902e-02 2
535 -2.431600705895063584e+03 1.718304903684520490e-01 2
535 -2.431298698477623930e+03 6.759272179228974498e-01 2
544 -2.429383483656270073e+03 8.034371569846739947e-01 3
530 -2.432643195909192400e+03 9.007742830962220948e-01 4
544 -2.428652229150763560e+03 4.480701018588870710e-01 3
521 -2.434851894035334226e+03 2.426750839751389832e-01 0
538 -2.430851570862884273e+03 2.366125941510270891e-01 1
518 -2.435529749053837804e+03 4.258107346559059092e-01 0
518 -2.435146059863986011e+03 1.068084912618134097e-01 0
540 -2.430450243008542202e+03 9.992610576177280990e-01 1
535 -2.431446472596448984e+03 8.088451604225308511e-01 2
525 -2.433621152069382788e+03 2.627231907196214689e-01 4
542 -2.429706334254872672e+03 9.123186996210956856e-01 3
528 -2.433064786251998157e+03 2.793943170434058376e-01 4
540 -2.430534749824185837e+03 1.002438915015591986e-01 1
541 -2.430343752924618457e+03 3.181269865501085703e-01 2
528 -2.433211444418928295e+03 7.704160627455204358e-01 4
539 -2.430116352989269217e+03 4.449706832715718402e-02 2
542 -2.430167931538730500e+03 2.065294249911397984e-01 1
523 -2.434325694768811445e+03 1.661645825103210683e-01 0
543 -2.429558159385872386e+03 8.508657165912918430e-01 2
544 -2.428454113697819594e+03 3.898632264916036538e-01 3
541 -2.430351286023869307e+03 1.412301839677680970e-01 2
528 -2.433279074672962906e+03 7.649432453508178131e-01 4
523 -2.434169684230207622e+03 2.930273987539587788e-01 0
542 -2.429996880742188296e+03 6.538497203348342390e-01 1
541 -2.430259503244619282e+03 4.594343890576819689e-01 1
541 -2.430070343740474982e+03 6.575844119461504711e-01 2
545 -2.428929820985892093e+03 1.806238654197018789e-01 3
531 -2.432559549574647463e+03 5.349736934892534990e-01 4
524 -2.433720087058205536e+03 2.445971028484327792e-01 0
545 -2.429054162593010915e+03 1.030857537495451087e-01 3
543 -2.429869787714940685e+03 1.901525496492565415e-01 2
531 -2.432469059463648136e+03 6.140730127976852248e-01 4
544 -2.427982185426678370e+03 3.195055676612580386e-01 3
542 -2.430082273179784352e+03 8.917871313841488901e-01 2
542 -2.430102371484383639e+03 2.363507904850085661e-01 2
539 -2.430692033186261142e+03 7.917361828469028362e-01 1
540 -2.430448420653129233e+03 8.102251163266434020e-01 2
542 -2.429422345979651254e+03 2.171092534038634447e-01 3
529 -2.432921853811789333e+03 5.001403832212435452e-01 0
528 -2.432875845711520924e+03 5.617692708789031597e-01 0
528 -2.433001600790319571e+03 1.465415222751474678e-01 0
542 -2.430167561263845528e+03 7.128324263844892927e-01 1
542 -2.430074022704587605e+03 8.420769415936781022e-02 2
530 -2.432699013990424191e+03 7.386340880301345280e-01 0
531 -2.432371533895659013e+03 5.286209482494541589e-02 0
545 -2.428297357726607970e+03 2.472640496569828983e-01 3
545 -2.428863455576370143e+03 5.493784866200842609e-01 3
544 -2.429570845521976025e+03 1.368037535170567587e-01 3
546 -2.428667653600127778e+03 8.999620123114197012e-01 3
543 -2.430011013565148460e+03 5.226002753661838085e-01 2
533 -2.432101220839821508e+03 6.136056746108400212e-02 4
546 -2.428213373103820231e+03 9.150810691889691428e-01 3
541 -2.430262340363890871e+03 2.024337120901497367e-01 2
546 -2.428654305720880984e+03 1.967099045418917169e-01 3
545 -2.428347777415675409e+03 7.683786230947635687e-01 3
546 -2.428544297940777142e+03 4.174510689169863564e-01 3
532 -2.432139430594733312e+03 6.249994578064794332e-02 4
543 -2.429969513477321016e+03 4.032870401187300669e-01 2
531 -2.432535476655386447e+03 1.575203869658245992e-01 4
543 -2.429855455106172485e+03 7.780333863722104226e-01 2
543 -2.429686369435125471e+03 1.454997519072917696e-02 2
543 -2.429966244558955623e+03 5.127763782367021905e-01 2
545 -2.428408394199081158e+03 2.654751949062159611e-01 3
532 -2.432156276497502404e+03 4.631403606535156037e-01 4
546 -2.428594636084922058e+03 7.324062878395373177e-01 3
533 -2.431881612197823870e+03 7.904830781818716900e-01 4
533 -2.432057054621760471e+03 4.929205854114729890e-01 4
542 -2.430192864466796891e+03 1.136044031407053845e-01 1
542 -2.430016082578418263e+03 9.307478644079121288e-01 2
533 -2.431849210039792524e+03 7.477611573215694474e-01 4
540 -2.430419740832651314e+03 6.477928106806000175e-01 2
534 -2.431906501870689681e+03 6.419679436280189000e-01 4
545 -2.427645052799690347e+03 7.905833001824902340e-03 3
546 -2.428515841155498492e+03 9.917191819390585028e-01 3
529 -2.432890733699898192e+03 1.961486195738224581e-01 0
528 -2.432940147985012118e+03 9.197021360042634264e-01 0
543 -2.430030738673684482e+03 8.937614658151238345e-02 1
528 -2.433249717362318734e+03 7.708521312914418111e-01 0
539 -2.430735044781862598e+03 9.818090939339505496e-01 1
528 -2.433194871052623967e+03 2.165179074404201542e-01 0
542 -2.430039975921746191e+03 8.474030634133279394e-01 1
545 -2.429212018834999981e+03 5.775123110924480774e-02 3
527 -2.433195165233000807e+03 9.241270204491627283e-01 0
529 -2.433030420360712469e+03 2.183513207752012519e-01 0
542 -2.430170085252417721e+03 7.914873775303270520e-01 2
530 -2.432431449359122780e+03 8.765447131655157431e-01 4
529 -2.432345751401848247e+03 8.169206744636418882e-02 4
541 -2.430133568939403176e+03 6.293902164374316488e-01 2
542 -2.429894156167710207e+03 5.248734599649083066e-01 2
546 -2.427956504395341199e+03 1.790060027093269002e-01 3
541 -2.429849872735212557e+03 1.008998929287827639e-01 2
545 -2.428573858285239112e+03 1.214047957510489550e-01 1
529 -2.432993965856118393e+03 2.459336469892221544e-01 0
527 -2.433215249350489103e+03 9.291592950680680474e-01 0
544 -2.429003598901864279e+03 2.171690453193554637e-02 3
543 -2.429894087873245098e+03 1.437436056401635298e-01 1
526 -2.433576215987919113e+03 1.004736874781859135e-01 4
526 -2.433262400881142639e+03 7.219022261208077884e-01 4
543 -2.429833368136120953e+03 1.212315000999789893e-01 2
533 -2.432092923913300183e+03 5.844452509466088186e-01 0
544 -2.429185756849829886e+03 7.237672059077375764e-01 3
540 -2.429939621790011188e+03 1.438751825518659044e-01 1
532 -2.432291554195734079e+03 6.819521627761727656e-01 0
545 -2.428883062729059930e+03 5.302524025523940310e-01 3
537 -2.431096069188104593e+03 5.564256323278039540e-01 2
544 -2.429425448982886337e+03 1.609709789493817267e-01 3
528 -2.433216530146429704e+03 3.943498102025946306e-01 0
545 -2.429143774085597670e+03 9.017503483934975750e-02 3
529 -2.433040662225169399e+03 9.654692668924339527e-01 0
544 -2.429355136452471470e+03 6.445601633124113938e-01 3
544 -2.429549862275056512e+03 7.787518504631492089e-01 3
543 -2.429955560008350403e+03 5.939350838592003523e-01 2
526 -2.433508799919184639e+03 7.290216920896666064e-01 0
528 -2.433190325614225912e+03 3.550804073270543704e-01 4
546 -2.428478177001177755e+03 5.772313465246408093e-01 3
525 -2.433917486741758239e+03 1.353516634833757948e-01 0
542 -2.429923647436843567e+03 1.983160229164428190e-01 2
523 -2.433727705115703884e+03 9.833246552894354675e-01 4
529 -2.432910467981766942e+03 6.104479608229936849e-01 0
542 -2.429957510042850117e+03 1.807164721708518773e-01 2
543 -2.429865009898429889e+03 8.814623434146683367e-01 1
524 -2.434078717538629462e+03 9.523947792060205586e-01 0
545 -2.429154041575450719e+03 9.125702605578299709e-01 2
542 -2.430227450909847903e+03 4.428719003115354907e-02 1
527 -2.433300552900520870e+03 4.625975197964256047e-01 4
528 -2.433155543228444458e+03 1.816684636057328550e-01 4
527 -2.433432521613405243e+03 8.333646346862622067e-03 0
528 -2.433046187544633085e+03 3.388702036720226407e-01 4
542 -2.428900370065477546e+03 2.747541901227057437e-01 2
529 -2.432839321554211892e+03 2.001654159704892577e-01 0
546 -2.428458788558958076e+03 9.733116533626307021e-01 3
527 -2.433351845996196971e+03 8.498251526975764136e-01 4
530 -2.432729879544961477e+03 6.588056528179109250e-02 0
542 -2.430148251993472059e+03 5.115733625876549562e-01 1
527 -2.432770316180373811e+03 1.159596044358623956e-02 0
527 -2.433282428651723421e+03 4.059967280927699873e-01 0
543 -2.429747188861821087e+03 4.044311889980525265e-01 1
546 -2.427297647011708250e+03 6.857991730257242402e-01 3
547 -2.428038485722823680e+03 6.370683867846342885e-01 3
547 -2.427053238230787429e+03 8.304932310051782451e-01 3
529 -2.432934417902784389e+03 1.021954079732549925e-01 0
528 -2.432706064686043646e+03 9.232925195587357026e-01 0
547 -2.427349948715554092e+03 5.596743419851986090e-01 3
547 -2.427589574105808424e+03 8.225004518430871769e-01 3
544 -2.429369504016014616e+03 7.651293383564157224e-01 1
544 -2.428309388454253622e+03 3.256875287815905184e-01 3
543 -2.429781486641003539e+03 8.287940229173954565e-01 1
541 -2.430367633142615432e+03 4.906058912669147842e-01 2
526 -2.433655161970568770e+03 9.835026190660333123e-01 4
544 -2.428467204546157518e+03 7.692898239618939371e-02 3
540 -2.430488777216086419e+03 1.599918682946573356e-01 2
527 -2.433316854033857908e+03 2.575767621528111118e-01 4
542 -2.429919413956292829e+03 7.102796274609196603e-01 1
523 -2.434320280269884279e+03 1.916673531933434649e-01 4
548 -2.427603145832287737e+03 6.749084870576448347e-01 3
541 -2.429920820490464394e+03 5.365650199699576461e-01 2
548 -2.427624907297562913e+03 5.258683143253977121e-01 3
520 -2.434426004585160172e+03 3.406157181959955649e-01 4
542 -2.428264154007209527e+03 7.111717688004652871e-01 3
523 -2.434231505884839407e+03 1.668676386319685456e-01 4
542 -2.430107650401983847e+03 8.596512755347385237e-01 2
542 -2.430124916678349564e+03 8.745077519910468000e-01 2
536 -2.431240364968360154e+03 4.723543323139898775e-01 1
538 -2.430953876777613914e+03 9.290841145197573647e-01 1
539 -2.430632894722542915e+03 5.032802931839621685e-01 1
523 -2.434241068503827137e+03 2.265657686671512794e-01 0
539 -2.430727976956221028e+03 5.302950945668266636e-01 1
539 -2.430545420654408190e+03 5.159968459455672729e-01 1
541 -2.430119590649509064e+03 8.643542779802954046e-01 1
544 -2.425995234002576581e+03 4.096433428362908913e-01 3
521 -2.434627457330735524e+03 5.743096968774724642e-01 0
522 -2.434419724937675710e+03 5.887907302526524944e-01 0
543 -2.429963834985144786e+03 8.295646235778630917e-01 2
522 -2.434515646281013687e+03 8.528209419289912718e-01 0
548 -2.427549706817757851e+03 1.038355566061361646e-01 3
522 -2.434258075196921254e+03 2.562408818501812346e-01 0
530 -2.432389205798100193e+03 8.952896227838800236e-01 4
532 -2.432323175676611754e+03 5.194594391162180719e-02 4
524 -2.434073448973966606e+03 2.855842747899065004e-01 0
545 -2.427823636622189497e+03 7.332586516099189877e-01 3
541 -2.430052303187467714e+03 2.913300454551600027e-01 2
541 -2.430363866265607612e+03 1.880225846398957401e-01 2
530 -2.432705026583482322e+03 5.839881073658648170e-02 4
541 -2.430250844077697366e+03 2.342826546203162774e-01 2
544 -2.429552250682318117e+03 3.801329672663081860e-01 2
545 -2.428532811924508678e+03 7.184875563223365180e-01 3
542 -2.430203927882237622e+03 5.042202498196780569e-01 1
546 -2.428200277690366420e+03 3.207063727827393351e-01 3
543 -2.429833655155267934e+03 4.220599395589452740e-02 2
522 -2.434011958862649863e+03 6.783900686135034830e-01 0
546 -2.428427758328295113e+03 8.112520228352950724e-01 3
523 -2.433925864954604094e+03 7.019455027767612654e-01 0
544 -2.429403025459889250e+03 5.935625856340061013e-01 2
523 -2.434192479971545708e+03 7.850371588468387785e-01 0
541 -2.430256292512696291e+03 6.116063498848327562e-01 2
524 -2.433883348558028956e+03 8.132237933099162319e-02 0
548 -2.427651530382305282e+03 6.935393656105544036e-01 3
524 -2.433797336523765352e+03 1.174692023736931545e-01 0
525 -2.433857486554205934e+03 3.514401716522570496e-01 0
545 -2.429110752102954393e+03 7.367016536796162640e-01 3
